node,spring_x,spring_y,bfs_x,bfs_y,arf_x,arf_y,spectral_x,spectral_y,force atlas_x,force atlas_y,kamada kawai_x,kamada kawai_y,random_x,random_y
cube405_cluster0,0.5420124077524828,0.5365853477651894,0.600169779286927,0.00919637804187889,-11.225642204284668,1.3818013668060303,-0.9114792284007495,-0.5717163034029576,187.53883361816406,0.7678976058959961,0.5749922874202784,0.46964060071615693,0.15822340548038483,0.5452026724815369
cube410_cluster0,0.6173801883087892,0.34305963502764036,0.5633842671194115,-0.03678551216751556,0.6762900352478027,5.2988386154174805,-0.8277669724846081,-0.33299898224462243,149.5282745361328,50.905155181884766,0.5651000153304113,0.31000428440468003,0.5244041085243225,0.6376102566719055
cube411_cluster0,0.6017046325816905,0.3616973717263962,0.5633842671194115,-0.01839275608375778,-4.052554130554199,6.714029312133789,-0.8318129323727678,-0.34492281002695757,152.6606903076172,46.53349685668945,0.5391119941977226,0.32212794598288974,0.40149545669555664,0.6498051285743713
cube412_cluster0,0.5803663931706607,0.3826042200731702,0.5633842671194115,0.0,-4.302558898925781,4.989606857299805,-0.8326878836683923,-0.3499812272453459,151.48963928222656,44.138614654541016,0.5226984805492979,0.3400545565787365,0.3968999981880188,0.6239160895347595
cube419_cluster0,0.5284472443706524,0.30144449727539274,0.5449915110356537,-0.01839275608375778,5.546045303344727,-6.753619194030762,-0.780193052171063,-0.21974252371484967,121.80804443359375,91.11849212646484,0.49924279412457107,0.2837071969617918,0.7674049735069275,0.17897391319274902
cube420_cluster0,0.46720219574111416,0.3014876083652813,0.5449915110356537,0.0,-4.44093132019043,-1.18461012840271,-0.7490863620207173,-0.15451768013573614,96.79920959472656,107.54850006103516,0.4886953010859439,0.24239246207602358,0.3755757808685303,0.5025330781936646
cube427_cluster0,0.4047443309808705,0.2374399960007228,0.5265987549518959,-0.01839275608375778,5.0401530265808105,-5.6338300704956055,-0.7165999246540508,-0.08156330948508099,73.75192260742188,128.35948181152344,0.4470780534007741,0.25994362077924765,0.6866670846939087,0.25367966294288635
cube428_cluster0,0.38055420809379675,0.26409095853789566,0.5265987549518959,0.0,2.682307004928589,4.723846435546875,-0.7121551950074683,-0.07629137317890972,67.7354507446289,129.5433349609375,0.4593363667903584,0.22821372681417149,0.554740846157074,0.6249308586120605
cube437_cluster0,0.27036646607128645,0.24363725220415114,0.5082059988681381,-0.027589134125636672,12.420717239379883,-3.7403786182403564,-0.6667580581669759,0.013466024938960494,29.159706115722656,150.97560119628906,0.41626257511813464,0.2309861149582561,0.8955011367797852,0.3628535866737366
cube437_cluster1,0.668756107770383,0.8457430365190743,0.6369552914544426,-0.00919637804187889,3.4884588718414307,-9.388680458068848,-1.0,-0.8505900998919205,259.8065185546875,-13.936792373657227,0.7593512768322792,0.691808247598298,0.6375570893287659,0.19144640862941742
cube438_cluster0,0.2722347316340653,0.2556219720360102,0.5082059988681381,-0.00919637804187889,0.09888572245836258,-8.598976135253906,-0.6678482259434171,0.011225239166610517,31.683677673339844,149.94540405273438,0.4293886300899874,0.21430604265706482,0.49779412150382996,0.18244540691375732
cube438_cluster1,0.6570067001141893,0.8074970541396597,0.6369552914544426,0.00919637804187889,11.806989669799805,-1.9521557092666626,-0.9961239354583085,-0.83817715558433,255.95553588867188,-13.50210952758789,0.7246269173780548,0.6714756733464707,0.9183830618858337,0.4318220615386963
cube446_cluster0,0.1466667495620664,0.241193307603228,0.4898132427843803,-0.01839275608375778,7.569806098937988,-1.801584005355835,-0.6262831489014759,0.08876553595243468,-6.6854047775268555,164.92782592773438,0.3896624016299482,0.21639571715003658,0.8301880955696106,0.41677629947662354
cube447_cluster0,0.6186308685895479,0.7627237398644215,0.6185625353706848,0.0,12.955907821655273,-2.015533447265625,-0.98852167347662,-0.8140173524177088,248.82528686523438,-14.078939437866211,0.6711640176399865,0.6547060385339707,0.9046676158905029,0.40482521057128906
cube447_cluster1,0.17272685026113177,0.28423718741488396,0.4898132427843803,0.0,-6.260549545288086,1.3099143505096436,-0.627056468079525,0.08526913073275097,-3.539647340774536,165.8758544921875,0.39502207266983685,0.1969357157342641,0.33117449283599854,0.572138786315918
cube448_cluster0,0.6290890454221647,0.7398346337766251,0.6185625353706848,0.01839275608375778,8.614668846130371,10.161511421203613,-0.9863362001222696,-0.8071078609541824,245.24179077148438,-11.783822059631348,0.6401666889595411,0.6502163366344609,0.8454436659812927,0.8610143065452576
